Date,Price,Open,High,Low,Change %
30-May-18,0.8575,0.8667,0.8683,0.8563,-1.05%
29-May-18,0.8666,0.8602,0.8689,0.8591,0.73%
28-May-18,0.8603,0.8582,0.8616,0.8525,0.24%
25-May-18,0.8582,0.8532,0.8589,0.8522,0.59%
24-May-18,0.8532,0.8548,0.8555,0.8508,-0.21%
23-May-18,0.855,0.8489,0.8566,0.8481,0.72%
22-May-18,0.8489,0.848,0.8506,0.8452,0.09%
21-May-18,0.8481,0.8502,0.8536,0.8477,-0.12%
18-May-18,0.8491,0.8479,0.8512,0.8459,0.15%
17-May-18,0.8478,0.8469,0.8492,0.8448,0.11%
16-May-18,0.8469,0.8447,0.8501,0.8435,0.25%
15-May-18,0.8448,0.8384,0.846,0.8376,0.75%
14-May-18,0.8385,0.8371,0.8386,0.8337,0.14%
11-May-18,0.8373,0.8394,0.841,0.8356,-0.24%
10-May-18,0.8393,0.8439,0.8445,0.837,-0.53%
9-May-18,0.8438,0.8427,0.8458,0.8405,0.12%
8-May-18,0.8428,0.8387,0.8448,0.8377,0.49%
7-May-18,0.8387,0.8367,0.8407,0.8348,0.31%
4-May-18,0.8361,0.8341,0.8397,0.8337,0.24%
3-May-18,0.8341,0.8367,0.8371,0.8327,-0.31%
2-May-18,0.8367,0.8338,0.8378,0.8312,0.35%
1-May-18,0.8338,0.8279,0.8346,0.8271,0.71%
30-Apr-18,0.8279,0.8247,0.8289,0.8238,0.42%
27-Apr-18,0.8244,0.8261,0.8296,0.8242,-0.23%
26-Apr-18,0.8263,0.8224,0.8268,0.8189,0.49%
25-Apr-18,0.8223,0.8175,0.8224,0.817,0.59%
24-Apr-18,0.8175,0.819,0.8209,0.8166,-0.18%
23-Apr-18,0.819,0.8137,0.8198,0.8136,0.64%
20-Apr-18,0.8138,0.81,0.8164,0.8095,0.48%
19-Apr-18,0.8099,0.8083,0.8112,0.8065,0.21%
18-Apr-18,0.8082,0.8084,0.8103,0.8066,-0.02%
17-Apr-18,0.8084,0.8076,0.8106,0.8054,0.07%
16-Apr-18,0.8078,0.8111,0.8115,0.8067,-0.38%
13-Apr-18,0.8109,0.8113,0.8126,0.8099,-0.05%
12-Apr-18,0.8113,0.8086,0.8132,0.8077,0.33%
11-Apr-18,0.8086,0.8094,0.8099,0.8066,-0.10%
10-Apr-18,0.8094,0.8117,0.8128,0.8079,-0.27%
9-Apr-18,0.8116,0.8144,0.8156,0.8109,-0.32%
6-Apr-18,0.8142,0.8171,0.8187,0.8136,-0.34%
5-Apr-18,0.817,0.8145,0.8185,0.8136,0.31%
4-Apr-18,0.8145,0.8149,0.8159,0.8121,-0.05%
3-Apr-18,0.8149,0.8128,0.8161,0.8106,0.26%
2-Apr-18,0.8128,0.8115,0.8143,0.8101,0.16%
30-Mar-18,0.8115,0.813,0.8135,0.8108,-0.17%
29-Mar-18,0.8129,0.8125,0.8142,0.8106,0.05%
28-Mar-18,0.8125,0.8063,0.8132,0.8051,0.77%
27-Mar-18,0.8063,0.8036,0.8084,0.8015,0.32%
26-Mar-18,0.8037,0.8098,0.8102,0.8023,-0.72%
23-Mar-18,0.8095,0.8129,0.8131,0.8083,-0.41%
22-Mar-18,0.8128,0.8105,0.8141,0.8073,0.28%
21-Mar-18,0.8105,0.8169,0.817,0.8097,-0.77%
20-Mar-18,0.8168,0.8107,0.8172,0.8095,0.75%
19-Mar-18,0.8107,0.814,0.8158,0.8091,-0.37%
16-Mar-18,0.8137,0.8127,0.8157,0.8106,0.12%
15-Mar-18,0.8127,0.8085,0.8129,0.8074,0.51%
14-Mar-18,0.8086,0.8071,0.8099,0.8056,0.19%
13-Mar-18,0.8071,0.8107,0.8121,0.806,-0.44%
12-Mar-18,0.8107,0.8124,0.8137,0.81,-0.22%
9-Mar-18,0.8125,0.8123,0.8148,0.8107,0.04%
8-Mar-18,0.8122,0.8056,0.8132,0.8034,0.81%
7-Mar-18,0.8057,0.8063,0.8075,0.8036,-0.06%
6-Mar-18,0.8062,0.8106,0.8111,0.8051,-0.54%
5-Mar-18,0.8106,0.8114,0.8151,0.8085,-0.15%
2-Mar-18,0.8118,0.8152,0.8163,0.8105,-0.42%
1-Mar-18,0.8152,0.8199,0.8226,0.8147,-0.59%
28-Feb-18,0.82,0.8175,0.8206,0.8169,0.31%
27-Feb-18,0.8175,0.8119,0.8184,0.8099,0.69%
26-Feb-18,0.8119,0.8132,0.8145,0.8094,-0.20%
23-Feb-18,0.8135,0.8111,0.8144,0.8105,0.31%
22-Feb-18,0.811,0.8141,0.8157,0.8095,-0.38%
21-Feb-18,0.8141,0.8105,0.8144,0.8091,0.44%
20-Feb-18,0.8105,0.806,0.8118,0.8056,0.56%
19-Feb-18,0.806,0.8058,0.8085,0.8042,-0.01%
16-Feb-18,0.8061,0.7996,0.8069,0.7965,0.81%
15-Feb-18,0.7996,0.8032,0.8034,0.7993,-0.45%
14-Feb-18,0.8032,0.8096,0.8146,0.8022,-0.79%
13-Feb-18,0.8096,0.8135,0.8141,0.8083,-0.48%
12-Feb-18,0.8135,0.8159,0.8174,0.8132,-0.48%
9-Feb-18,0.8174,0.8166,0.8195,0.8138,0.11%
8-Feb-18,0.8165,0.8155,0.8189,0.8134,0.13%
7-Feb-18,0.8154,0.8081,0.8165,0.806,0.93%
6-Feb-18,0.8079,0.8085,0.8121,0.8042,-0.07%
5-Feb-18,0.8085,0.8026,0.8088,0.8015,0.75%
2-Feb-18,0.8025,0.7994,0.8058,0.7988,0.39%
1-Feb-18,0.7994,0.8055,0.8075,0.7985,-0.71%
31-Jan-18,0.8051,0.8063,0.8073,0.8016,-0.16%
30-Jan-18,0.8064,0.8076,0.8107,0.803,-0.15%
29-Jan-18,0.8076,0.8047,0.8106,0.804,0.31%
26-Jan-18,0.8051,0.8067,0.8084,0.8004,-0.20%
25-Jan-18,0.8067,0.8059,0.8088,0.7975,0.09%
24-Jan-18,0.806,0.8131,0.8135,0.8054,-0.87%
23-Jan-18,0.8131,0.8155,0.8183,0.8126,-0.29%
22-Jan-18,0.8155,0.8154,0.8188,0.8147,-0.33%
19-Jan-18,0.8182,0.8172,0.8185,0.8132,0.13%
18-Jan-18,0.8171,0.8206,0.8221,0.8153,-0.43%
17-Jan-18,0.8206,0.8156,0.8213,0.8115,0.61%
16-Jan-18,0.8156,0.8155,0.82,0.8141,0.01%
15-Jan-18,0.8155,0.8199,0.8206,0.8133,-0.62%
12-Jan-18,0.8206,0.8312,0.8314,0.8205,-1.26%
11-Jan-18,0.8311,0.837,0.8383,0.8292,-0.70%
10-Jan-18,0.837,0.8378,0.8387,0.832,-0.08%
9-Jan-18,0.8377,0.8357,0.8393,0.835,0.24%
8-Jan-18,0.8357,0.8314,0.8366,0.8297,0.53%
5-Jan-18,0.8313,0.8287,0.832,0.8276,0.33%
4-Jan-18,0.8286,0.8323,0.833,0.8272,-0.44%
3-Jan-18,0.8323,0.8293,0.8332,0.8286,0.36%
2-Jan-18,0.8293,0.8326,0.8334,0.8276,-0.41%
1-Jan-18,0.8327,0.8333,0.8337,0.8325,-0.10%
29-Dec-17,0.8335,0.8374,0.8378,0.8314,-0.47%
28-Dec-17,0.8374,0.8413,0.8413,0.8363,-0.44%
27-Dec-17,0.8411,0.8434,0.8437,0.8397,-0.26%
26-Dec-17,0.8433,0.8427,0.8441,0.8417,0.08%
25-Dec-17,0.8426,0.8439,0.8444,0.8416,-0.08%
22-Dec-17,0.8433,0.8423,0.8463,0.842,0.13%
21-Dec-17,0.8422,0.8422,0.8439,0.8409,-0.02%
20-Dec-17,0.8424,0.8446,0.8455,0.8401,-0.26%
19-Dec-17,0.8446,0.8488,0.8492,0.8439,-0.49%
18-Dec-17,0.8488,0.8506,0.8519,0.8449,-0.24%
15-Dec-17,0.8508,0.849,0.8511,0.8467,0.21%
14-Dec-17,0.849,0.8456,0.8496,0.8428,0.40%
13-Dec-17,0.8456,0.8517,0.8526,0.8451,-0.72%
12-Dec-17,0.8517,0.8497,0.8536,0.8479,0.24%
11-Dec-17,0.8497,0.8497,0.8502,0.8467,-0.04%
8-Dec-17,0.85,0.8494,0.8525,0.8489,0.07%
7-Dec-17,0.8494,0.8477,0.8496,0.8464,0.19%
6-Dec-17,0.8478,0.8457,0.8489,0.844,0.26%
5-Dec-17,0.8456,0.8427,0.8475,0.8419,0.34%
4-Dec-17,0.8427,0.8417,0.8455,0.841,0.21%
1-Dec-17,0.8409,0.84,0.8438,0.8376,0.11%
30-Nov-17,0.84,0.8441,0.8468,0.838,-0.47%
29-Nov-17,0.844,0.8445,0.8462,0.8415,-0.06%
28-Nov-17,0.8445,0.8404,0.8456,0.8389,0.48%
27-Nov-17,0.8405,0.8381,0.8407,0.836,0.27%
24-Nov-17,0.8382,0.8436,0.8448,0.8371,-0.66%
23-Nov-17,0.8438,0.8458,0.8466,0.8434,-0.24%
22-Nov-17,0.8458,0.8519,0.8525,0.8456,-0.72%
21-Nov-17,0.8519,0.8522,0.8538,0.8504,-0.06%
20-Nov-17,0.8524,0.848,0.853,0.8468,0.54%
17-Nov-17,0.8478,0.8497,0.85,0.8458,-0.21%
16-Nov-17,0.8496,0.8481,0.8507,0.8473,0.18%
15-Nov-17,0.8481,0.8476,0.8486,0.8431,0.06%
14-Nov-17,0.8476,0.8571,0.8576,0.8471,-1.11%
13-Nov-17,0.8571,0.8571,0.8595,0.8566,-0.01%
10-Nov-17,0.8572,0.8589,0.8606,0.8563,-0.21%
9-Nov-17,0.859,0.8624,0.8631,0.8579,-0.39%
8-Nov-17,0.8624,0.863,0.8637,0.8612,-0.08%
7-Nov-17,0.8631,0.8613,0.8655,0.8608,0.21%
6-Nov-17,0.8613,0.8612,0.8636,0.8601,-0.01%
3-Nov-17,0.8614,0.8578,0.8622,0.8553,0.42%
2-Nov-17,0.8578,0.8607,0.8611,0.8557,-0.34%
1-Nov-17,0.8607,0.8587,0.8617,0.8579,0.23%
31-Oct-17,0.8587,0.8583,0.8602,0.8576,0.06%
30-Oct-17,0.8582,0.8619,0.8626,0.8578,-0.36%
27-Oct-17,0.8613,0.8583,0.864,0.8578,0.35%
26-Oct-17,0.8583,0.8465,0.859,0.8448,1.38%
25-Oct-17,0.8466,0.8501,0.8508,0.846,-0.42%
24-Oct-17,0.8502,0.8511,0.8518,0.8479,-0.11%
23-Oct-17,0.8511,0.8495,0.8529,0.8491,0.31%
20-Oct-17,0.8485,0.8435,0.8501,0.8432,0.56%
19-Oct-17,0.8438,0.8484,0.8498,0.8434,-0.54%
18-Oct-17,0.8484,0.8498,0.8526,0.847,-0.18%
17-Oct-17,0.8499,0.8478,0.8521,0.8474,0.26%
16-Oct-17,0.8477,0.8457,0.8489,0.8456,0.22%
13-Oct-17,0.8458,0.8453,0.8471,0.8421,0.07%
12-Oct-17,0.8452,0.8431,0.8456,0.8417,0.23%
11-Oct-17,0.8433,0.8468,0.8478,0.8425,-0.44%
10-Oct-17,0.847,0.8516,0.8518,0.8455,-0.56%
9-Oct-17,0.8518,0.8526,0.8535,0.8507,-0.05%
6-Oct-17,0.8522,0.8538,0.8569,0.8518,-0.20%
5-Oct-17,0.8539,0.8503,0.8548,0.8489,0.42%
4-Oct-17,0.8503,0.8515,0.8522,0.8483,-0.14%
3-Oct-17,0.8515,0.8523,0.855,0.8494,-0.09%
2-Oct-17,0.8523,0.8462,0.8525,0.8462,0.69%
29-Sep-17,0.8465,0.8485,0.8496,0.8451,-0.24%
28-Sep-17,0.8485,0.8516,0.8534,0.8471,-0.35%
27-Sep-17,0.8515,0.8479,0.8535,0.8478,0.42%
26-Sep-17,0.8479,0.8441,0.8506,0.843,0.46%
25-Sep-17,0.844,0.8367,0.8452,0.836,0.85%
22-Sep-17,0.8369,0.8375,0.8378,0.833,-0.06%
21-Sep-17,0.8374,0.8409,0.8428,0.8366,-0.40%
20-Sep-17,0.8408,0.8337,0.8431,0.831,0.85%
19-Sep-17,0.8337,0.8365,0.8369,0.8328,-0.35%
18-Sep-17,0.8366,0.8369,0.8394,0.8355,-0.10%
15-Sep-17,0.8374,0.839,0.8404,0.8343,-0.19%
14-Sep-17,0.839,0.8414,0.8448,0.8387,-0.27%
13-Sep-17,0.8413,0.8356,0.8423,0.8336,0.67%
12-Sep-17,0.8357,0.8366,0.8385,0.8348,-0.12%
11-Sep-17,0.8367,0.8306,0.8371,0.8306,0.70%
8-Sep-17,0.8309,0.8317,0.8323,0.8269,-0.10%
7-Sep-17,0.8317,0.8393,0.8395,0.8293,-0.88%
6-Sep-17,0.8391,0.8394,0.8403,0.8368,-0.04%
5-Sep-17,0.8394,0.8407,0.8427,0.8375,-0.14%
4-Sep-17,0.8406,0.8432,0.8436,0.8387,-0.32%
1-Sep-17,0.8433,0.8397,0.8439,0.8347,0.43%
31-Aug-17,0.8397,0.8417,0.8458,0.8395,-0.21%
30-Aug-17,0.8415,0.8353,0.8418,0.8345,0.74%
29-Aug-17,0.8353,0.8347,0.837,0.8285,0.06%
28-Aug-17,0.8348,0.8385,0.8392,0.8344,-0.47%
25-Aug-17,0.8387,0.8475,0.8494,0.8373,-1.05%
24-Aug-17,0.8476,0.8469,0.8487,0.8458,0.08%
23-Aug-17,0.8469,0.8502,0.8518,0.8458,-0.39%
22-Aug-17,0.8502,0.8463,0.8515,0.8456,0.45%
21-Aug-17,0.8464,0.8507,0.8525,0.8454,-0.45%
18-Aug-17,0.8502,0.853,0.8541,0.8493,-0.32%
17-Aug-17,0.8529,0.8496,0.8575,0.848,0.36%
16-Aug-17,0.8498,0.8521,0.8562,0.8489,-0.27%
15-Aug-17,0.8521,0.8489,0.8558,0.8479,0.38%
14-Aug-17,0.8489,0.8468,0.8497,0.8446,0.34%
11-Aug-17,0.846,0.8493,0.8511,0.844,-0.41%
10-Aug-17,0.8495,0.8505,0.8545,0.8485,-0.12%
9-Aug-17,0.8505,0.8511,0.8556,0.8499,-0.04%
8-Aug-17,0.8508,0.8478,0.8537,0.8458,0.35%
7-Aug-17,0.8478,0.8498,0.85,0.8465,-0.20%
4-Aug-17,0.8495,0.8425,0.8529,0.8413,0.83%
3-Aug-17,0.8425,0.8436,0.8454,0.8408,-0.12%
2-Aug-17,0.8435,0.8474,0.848,0.8397,-0.46%
1-Aug-17,0.8474,0.8444,0.8486,0.844,0.34%
31-Jul-17,0.8445,0.8519,0.8531,0.8441,-0.75%
28-Jul-17,0.8509,0.8563,0.8569,0.85,-0.64%
27-Jul-17,0.8564,0.8522,0.8584,0.8491,0.49%
26-Jul-17,0.8522,0.8582,0.8611,0.8518,-0.75%
25-Jul-17,0.8586,0.8588,0.8599,0.8538,-0.05%
24-Jul-17,0.859,0.8578,0.8604,0.856,0.17%
21-Jul-17,0.8575,0.8598,0.8608,0.8559,-0.27%
20-Jul-17,0.8598,0.8684,0.8714,0.8581,-0.99%
19-Jul-17,0.8684,0.8655,0.8688,0.8651,0.34%
18-Jul-17,0.8655,0.8712,0.8719,0.8634,-0.65%
17-Jul-17,0.8712,0.8721,0.8745,0.8704,-0.09%
14-Jul-17,0.872,0.8773,0.878,0.8717,-0.60%
13-Jul-17,0.8773,0.8764,0.8797,0.8731,0.13%
12-Jul-17,0.8762,0.8722,0.878,0.8703,0.48%
11-Jul-17,0.872,0.8772,0.8787,0.871,-0.59%
10-Jul-17,0.8772,0.8778,0.8788,0.8759,0.01%
7-Jul-17,0.8771,0.8755,0.8788,0.874,0.19%
6-Jul-17,0.8754,0.8809,0.8828,0.8751,-0.62%
5-Jul-17,0.8809,0.8815,0.8841,0.8796,-0.06%
4-Jul-17,0.8814,0.88,0.8824,0.8791,0.17%
3-Jul-17,0.8799,0.8756,0.8809,0.8751,0.54%
30-Jun-17,0.8752,0.8742,0.8779,0.8737,0.14%
29-Jun-17,0.874,0.8788,0.8791,0.8736,-0.56%
28-Jun-17,0.8789,0.8821,0.8858,0.8779,-0.35%
27-Jun-17,0.882,0.8942,0.8946,0.881,-1.38%
26-Jun-17,0.8943,0.8928,0.8953,0.8913,0.11%
23-Jun-17,0.8933,0.8965,0.8973,0.8921,-0.38%
22-Jun-17,0.8967,0.8953,0.8979,0.8947,0.15%
21-Jun-17,0.8954,0.8982,0.8988,0.8951,-0.30%
20-Jun-17,0.8981,0.897,0.8995,0.8956,0.12%
19-Jun-17,0.897,0.8929,0.8974,0.8915,0.44%
16-Jun-17,0.8931,0.8972,0.8978,0.8925,-0.46%
15-Jun-17,0.8972,0.8914,0.8984,0.8907,0.65%
14-Jun-17,0.8914,0.892,0.8934,0.8852,-0.07%
13-Jun-17,0.892,0.8925,0.8941,0.8908,-0.08%
12-Jun-17,0.8927,0.8933,0.8937,0.8904,-0.06%
9-Jun-17,0.8932,0.892,0.8958,0.8899,0.16%
8-Jun-17,0.8918,0.8883,0.8933,0.8873,0.39%
7-Jun-17,0.8883,0.8869,0.8927,0.8862,0.18%
6-Jun-17,0.8867,0.8885,0.8898,0.8863,-0.20%
5-Jun-17,0.8885,0.8866,0.8903,0.8861,0.25%
2-Jun-17,0.8863,0.8919,0.8927,0.8861,-0.63%
1-Jun-17,0.8919,0.8892,0.8928,0.8883,0.28%
31-May-17,0.8894,0.894,0.8959,0.8887,-0.51%
30-May-17,0.894,0.8954,0.9002,0.8924,-0.20%
29-May-17,0.8958,0.8944,0.8961,0.8935,0.18%
26-May-17,0.8942,0.892,0.8961,0.8901,0.24%
25-May-17,0.8921,0.8914,0.8934,0.8889,0.09%
24-May-17,0.8913,0.8942,0.8954,0.8911,-0.32%
23-May-17,0.8942,0.8898,0.8949,0.8874,0.48%
22-May-17,0.8899,0.8925,0.896,0.8877,-0.27%
19-May-17,0.8923,0.9006,0.9013,0.8919,-0.92%
18-May-17,0.9006,0.8962,0.9031,0.8951,0.49%
17-May-17,0.8962,0.9022,0.9024,0.8958,-0.68%
16-May-17,0.9023,0.9112,0.9113,0.9009,-0.98%
15-May-17,0.9112,0.9152,0.9156,0.91,-0.40%
12-May-17,0.9149,0.9207,0.9214,0.9145,-0.62%
11-May-17,0.9206,0.92,0.9225,0.918,0.04%
10-May-17,0.9202,0.9196,0.9214,0.9174,0.07%
9-May-17,0.9196,0.9153,0.9206,0.9145,0.46%
8-May-17,0.9154,0.9091,0.9162,0.907,0.67%
5-May-17,0.9093,0.91,0.9134,0.909,-0.11%
4-May-17,0.9103,0.9185,0.9195,0.91,-0.90%
3-May-17,0.9186,0.9151,0.9192,0.9144,0.40%
2-May-17,0.9149,0.9176,0.9186,0.9146,-0.28%
1-May-17,0.9175,0.9168,0.9188,0.9153,-0.02%
28-Apr-17,0.9177,0.9195,0.9212,0.9135,-0.22%
27-Apr-17,0.9197,0.9171,0.9216,0.9146,0.27%
26-Apr-17,0.9172,0.9152,0.9212,0.9131,0.21%
25-Apr-17,0.9153,0.9202,0.9215,0.9132,-0.53%
24-Apr-17,0.9202,0.9153,0.9242,0.9143,-1.29%
21-Apr-17,0.9322,0.9329,0.9363,0.9314,-0.10%
20-Apr-17,0.9331,0.9334,0.9338,0.9276,-0.05%
19-Apr-17,0.9336,0.9317,0.9347,0.9314,0.18%
18-Apr-17,0.9319,0.9398,0.9402,0.9314,-0.81%
17-Apr-17,0.9395,0.9422,0.9433,0.9372,-0.31%
14-Apr-17,0.9424,0.9422,0.943,0.9405,0.02%
13-Apr-17,0.9422,0.9375,0.9425,0.9364,0.50%
12-Apr-17,0.9375,0.9432,0.9445,0.9366,-0.60%
11-Apr-17,0.9432,0.9435,0.9454,0.9406,-0.05%
10-Apr-17,0.9437,0.9441,0.9463,0.9429,-0.06%
7-Apr-17,0.9443,0.9395,0.9453,0.9375,0.51%
6-Apr-17,0.9395,0.9379,0.9409,0.9361,0.19%
5-Apr-17,0.9377,0.9366,0.9402,0.9355,0.09%
4-Apr-17,0.9369,0.937,0.9402,0.9363,-0.05%
3-Apr-17,0.9374,0.9379,0.9397,0.9363,-0.14%
31-Mar-17,0.9387,0.937,0.939,0.9344,0.21%
30-Mar-17,0.9367,0.9288,0.9371,0.9284,0.85%
29-Mar-17,0.9288,0.9247,0.9311,0.9235,0.43%
28-Mar-17,0.9248,0.9204,0.9261,0.9196,0.48%
27-Mar-17,0.9204,0.9264,0.9264,0.917,-0.62%
24-Mar-17,0.9261,0.9274,0.9295,0.9244,-0.14%
23-Mar-17,0.9274,0.9263,0.9288,0.9255,0.13%
22-Mar-17,0.9262,0.925,0.9281,0.9237,0.13%
21-Mar-17,0.925,0.9312,0.9331,0.9244,-0.67%
20-Mar-17,0.9312,0.9314,0.9326,0.9279,-0.01%
17-Mar-17,0.9313,0.9287,0.9323,0.9274,0.27%
16-Mar-17,0.9288,0.9315,0.9342,0.9284,-0.30%
15-Mar-17,0.9316,0.9431,0.9432,0.931,-1.22%
14-Mar-17,0.9431,0.9387,0.9435,0.9377,0.48%
13-Mar-17,0.9386,0.9367,0.9387,0.9333,0.16%
10-Mar-17,0.9371,0.9455,0.946,0.9346,-0.89%
9-Mar-17,0.9455,0.9487,0.9503,0.9421,-0.34%
8-Mar-17,0.9487,0.9465,0.9494,0.9457,0.24%
7-Mar-17,0.9464,0.9451,0.9473,0.9432,0.15%
6-Mar-17,0.945,0.9421,0.9459,0.9399,0.38%
3-Mar-17,0.9414,0.9519,0.9524,0.9413,-1.08%
2-Mar-17,0.9517,0.9482,0.9527,0.9474,0.38%
1-Mar-17,0.9481,0.9454,0.9511,0.9442,0.27%
28-Feb-17,0.9455,0.9446,0.9462,0.9407,0.10%
27-Feb-17,0.9446,0.9466,0.9478,0.9406,-0.22%
24-Feb-17,0.9467,0.9451,0.9474,0.9419,0.18%
23-Feb-17,0.945,0.9471,0.9491,0.9439,-0.24%
22-Feb-17,0.9473,0.949,0.953,0.9455,-0.18%
21-Feb-17,0.949,0.9418,0.9501,0.9417,0.72%
20-Feb-17,0.9422,0.9422,0.9434,0.9406,0.00%
17-Feb-17,0.9422,0.9371,0.9432,0.9366,0.57%
16-Feb-17,0.9369,0.9432,0.9444,0.9364,-0.68%
15-Feb-17,0.9433,0.9454,0.9507,0.9427,-0.22%
14-Feb-17,0.9454,0.9434,0.9469,0.9402,0.20%
13-Feb-17,0.9435,0.9402,0.9443,0.9383,0.40%
10-Feb-17,0.9397,0.9386,0.9429,0.9375,0.13%
9-Feb-17,0.9385,0.9345,0.9391,0.9336,0.42%
8-Feb-17,0.9346,0.9365,0.9401,0.9335,-0.16%
7-Feb-17,0.9361,0.9303,0.9385,0.9301,0.63%
6-Feb-17,0.9302,0.9272,0.9342,0.9254,0.31%
3-Feb-17,0.9273,0.9297,0.9337,0.9261,-0.24%
2-Feb-17,0.9295,0.9286,0.9297,0.9233,0.10%
1-Feb-17,0.9286,0.9264,0.9319,0.9253,0.27%
31-Jan-17,0.9261,0.9347,0.9361,0.9249,-0.96%
30-Jan-17,0.9351,0.9355,0.9418,0.9311,0.05%
27-Jan-17,0.9346,0.9364,0.9387,0.9326,-0.16%
26-Jan-17,0.9361,0.9307,0.9385,0.929,0.61%
25-Jan-17,0.9304,0.9321,0.9338,0.9286,-0.16%
24-Jan-17,0.9319,0.9289,0.9328,0.9278,0.31%
23-Jan-17,0.929,0.9355,0.9358,0.9286,-0.58%
20-Jan-17,0.9344,0.9378,0.9415,0.9338,-0.35%
19-Jan-17,0.9377,0.9407,0.9444,0.9365,-0.31%
18-Jan-17,0.9406,0.9335,0.9409,0.9329,0.77%
17-Jan-17,0.9334,0.9434,0.9438,0.9328,-1.04%
16-Jan-17,0.9432,0.9418,0.9455,0.9402,0.39%
13-Jan-17,0.9395,0.9425,0.944,0.9371,-0.30%
